timestamp,branch,transaction_type,txn_count,fraud_alerts,blocked_txns,fraud_loss,risk_level
2025-08-15 06:30:00+00:00,SG-ORCHARD,TRANSFER,35,0,0,0.0,Low
2025-08-15 06:30:00+00:00,SG-ORCHARD,PAYMENT,66,0,0,0.0,Low
2025-08-15 06:30:00+00:00,SG-ORCHARD,WITHDRAWAL,36,0,0,0.0,Low
2025-08-15 06:30:00+00:00,SG-JURONG,TRANSFER,28,0,0,0.0,Low
2025-08-15 06:30:00+00:00,SG-JURONG,PAYMENT,36,0,0,0.0,Low
2025-08-15 06:30:00+00:00,SG-JURONG,WITHDRAWAL,26,0,0,0.0,Low
2025-08-15 06:30:00+00:00,SG-WOODLANDS,TRANSFER,27,1,1,0.0,Low
2025-08-15 06:30:00+00:00,SG-WOODLANDS,PAYMENT,53,1,0,535.41,Low
2025-08-15 06:30:00+00:00,SG-WOODLANDS,WITHDRAWAL,28,0,0,0.0,Low
2025-08-15 06:40:00+00:00,SG-MAIN,TRANSFER,53,4,3,1022.9,Medium
2025-08-15 06:40:00+00:00,SG-MAIN,PAYMENT,57,0,0,0.0,Low
2025-08-15 06:40:00+00:00,SG-MAIN,WITHDRAWAL,34,2,2,0.0,Low
2025-08-15 06:40:00+00:00,SG-TAMP,TRANSFER,31,0,0,0.0,Low
2025-08-15 06:40:00+00:00,SG-TAMP,PAYMENT,64,0,0,0.0,Low
2025-08-15 06:40:00+00:00,SG-TAMP,WITHDRAWAL,34,1,0,1326.83,Low
2025-08-15 06:40:00+00:00,SG-ORCHARD,TRANSFER,42,2,0,2343.14,Low
2025-08-15 06:40:00+00:00,SG-ORCHARD,PAYMENT,55,4,4,0.0,Medium
2025-08-15 06:40:00+00:00,SG-ORCHARD,WITHDRAWAL,27,0,0,0.0,Low
2025-08-15 06:40:00+00:00,SG-JURONG,TRANSFER,37,0,0,0.0,Low
2025-08-15 06:40:00+00:00,SG-JURONG,PAYMENT,52,0,0,0.0,Low
2025-08-15 06:40:00+00:00,SG-JURONG,WITHDRAWAL,33,1,1,0.0,Low
2025-08-15 06:40:00+00:00,SG-WOODLANDS,TRANSFER,34,0,0,0.0,Low
2025-08-15 06:40:00+00:00,SG-WOODLANDS,PAYMENT,42,1,1,0.0,Low
2025-08-15 06:40:00+00:00,SG-WOODLANDS,WITHDRAWAL,19,0,0,0.0,Low
2025-08-15 06:50:00+00:00,SG-MAIN,TRANSFER,46,1,1,0.0,Low
2025-08-15 06:50:00+00:00,SG-MAIN,PAYMENT,55,1,0,993.19,Low
2025-08-15 06:50:00+00:00,SG-MAIN,WITHDRAWAL,32,0,0,0.0,Low
2025-08-15 06:50:00+00:00,SG-TAMP,TRANSFER,31,2,2,0.0,Low
2025-08-15 06:50:00+00:00,SG-TAMP,PAYMENT,47,0,0,0.0,Low
2025-08-15 06:50:00+00:00,SG-TAMP,WITHDRAWAL,37,1,0,306.18,Low
2025-08-15 06:50:00+00:00,SG-ORCHARD,TRANSFER,39,3,1,2044.98,Medium
2025-08-15 06:50:00+00:00,SG-ORCHARD,PAYMENT,50,0,0,0.0,Low
2025-08-15 06:50:00+00:00,SG-ORCHARD,WITHDRAWAL,46,0,0,0.0,Low
2025-08-15 06:50:00+00:00,SG-JURONG,TRANSFER,47,1,1,0.0,Low
2025-08-15 06:50:00+00:00,SG-JURONG,PAYMENT,49,0,0,0.0,Low
2025-08-15 06:50:00+00:00,SG-JURONG,WITHDRAWAL,25,0,0,0.0,Low
2025-08-15 06:50:00+00:00,SG-WOODLANDS,TRANSFER,29,0,0,0.0,Low
2025-08-15 06:50:00+00:00,SG-WOODLANDS,PAYMENT,40,0,0,0.0,Low
2025-08-15 06:50:00+00:00,SG-WOODLANDS,WITHDRAWAL,22,1,0,1180.56,Low
2025-08-15 07:00:00+00:00,SG-MAIN,TRANSFER,44,2,2,0.0,Low
2025-08-15 07:00:00+00:00,SG-MAIN,PAYMENT,78,1,1,0.0,Low
2025-08-15 07:00:00+00:00,SG-MAIN,WITHDRAWAL,35,0,0,0.0,Low
2025-08-15 07:00:00+00:00,SG-TAMP,TRANSFER,33,0,0,0.0,Low
2025-08-15 07:00:00+00:00,SG-TAMP,PAYMENT,76,0,0,0.0,Low
2025-08-15 07:00:00+00:00,SG-TAMP,WITHDRAWAL,28,0,0,0.0,Low
2025-08-15 07:00:00+00:00,SG-ORCHARD,TRANSFER,37,0,0,0.0,Low
2025-08-15 07:00:00+00:00,SG-ORCHARD,PAYMENT,53,0,0,0.0,Low
2025-08-15 07:00:00+00:00,SG-ORCHARD,WITHDRAWAL,36,1,1,0.0,Low
2025-08-15 07:00:00+00:00,SG-JURONG,TRANSFER,38,0,0,0.0,Low
2025-08-15 07:00:00+00:00,SG-JURONG,PAYMENT,40,2,2,0.0,Low
2025-08-15 07:00:00+00:00,SG-JURONG,WITHDRAWAL,31,1,1,0.0,Low
2025-08-15 07:00:00+00:00,SG-WOODLANDS,TRANSFER,36,2,2,0.0,Low
2025-08-15 07:00:00+00:00,SG-WOODLANDS,PAYMENT,61,1,1,0.0,Low
2025-08-15 07:00:00+00:00,SG-WOODLANDS,WITHDRAWAL,23,0,0,0.0,Low
2025-08-15 07:10:00+00:00,SG-MAIN,TRANSFER,39,1,1,0.0,Low
2025-08-15 07:10:00+00:00,SG-MAIN,PAYMENT,64,0,0,0.0,Low
2025-08-15 07:10:00+00:00,SG-MAIN,WITHDRAWAL,45,0,0,0.0,Low
2025-08-15 07:10:00+00:00,SG-TAMP,TRANSFER,37,1,0,173.06,Low
2025-08-15 07:10:00+00:00,SG-TAMP,PAYMENT,46,0,0,0.0,Low
2025-08-15 07:10:00+00:00,SG-TAMP,WITHDRAWAL,35,1,0,947.97,Low
2025-08-15 07:10:00+00:00,SG-ORCHARD,TRANSFER,47,1,1,0.0,Low
2025-08-15 07:10:00+00:00,SG-ORCHARD,PAYMENT,79,2,1,829.79,Low
2025-08-15 07:10:00+00:00,SG-ORCHARD,WITHDRAWAL,35,0,0,0.0,Low
2025-08-15 07:10:00+00:00,SG-JURONG,TRANSFER,32,0,0,0.0,Low
2025-08-15 07:10:00+00:00,SG-JURONG,PAYMENT,62,0,0,0.0,Low
2025-08-15 07:10:00+00:00,SG-JURONG,WITHDRAWAL,29,0,0,0.0,Low
2025-08-15 07:10:00+00:00,SG-WOODLANDS,TRANSFER,41,1,0,1085.78,Low
2025-08-15 07:10:00+00:00,SG-WOODLANDS,PAYMENT,58,1,0,1461.9,Low
2025-08-15 07:10:00+00:00,SG-WOODLANDS,WITHDRAWAL,31,3,2,1487.38,Medium
2025-08-15 07:20:00+00:00,SG-MAIN,TRANSFER,48,3,2,1069.98,Medium
2025-08-15 07:20:00+00:00,SG-MAIN,PAYMENT,49,1,1,0.0,Low
2025-08-15 07:20:00+00:00,SG-MAIN,WITHDRAWAL,34,0,0,0.0,Low
2025-08-15 07:20:00+00:00,SG-TAMP,TRANSFER,28,0,0,0.0,Low
2025-08-15 07:20:00+00:00,SG-TAMP,PAYMENT,58,0,0,0.0,Low
2025-08-15 07:20:00+00:00,SG-TAMP,WITHDRAWAL,32,0,0,0.0,Low
2025-08-15 07:20:00+00:00,SG-ORCHARD,TRANSFER,42,2,2,0.0,Low
2025-08-15 07:20:00+00:00,SG-ORCHARD,PAYMENT,67,0,0,0.0,Low
2025-08-15 07:20:00+00:00,SG-ORCHARD,WITHDRAWAL,36,1,1,0.0,Low
2025-08-15 07:20:00+00:00,SG-JURONG,TRANSFER,40,1,0,760.6,Low
2025-08-15 07:20:00+00:00,SG-JURONG,PAYMENT,62,1,1,0.0,Low
2025-08-15 07:20:00+00:00,SG-JURONG,WITHDRAWAL,29,0,0,0.0,Low
2025-08-15 07:20:00+00:00,SG-WOODLANDS,TRANSFER,36,2,1,906.92,Low
2025-08-15 07:20:00+00:00,SG-WOODLANDS,PAYMENT,60,0,0,0.0,Low
2025-08-15 07:20:00+00:00,SG-WOODLANDS,WITHDRAWAL,25,0,0,0.0,Low
2025-08-15 07:30:00+00:00,SG-MAIN,TRANSFER,52,1,0,140.4,Low
2025-08-15 07:30:00+00:00,SG-MAIN,PAYMENT,63,1,1,0.0,Low
2025-08-15 07:30:00+00:00,SG-MAIN,WITHDRAWAL,34,1,0,349.59,Low
2025-08-15 07:30:00+00:00,SG-TAMP,TRANSFER,38,0,0,0.0,Low
2025-08-15 07:30:00+00:00,SG-TAMP,PAYMENT,52,0,0,0.0,Low
2025-08-15 07:30:00+00:00,SG-TAMP,WITHDRAWAL,29,0,0,0.0,Low
2025-08-15 07:30:00+00:00,SG-ORCHARD,TRANSFER,44,1,1,0.0,Low
2025-08-15 07:30:00+00:00,SG-ORCHARD,PAYMENT,70,1,1,0.0,Low
2025-08-15 07:30:00+00:00,SG-ORCHARD,WITHDRAWAL,41,0,0,0.0,Low
2025-08-15 07:30:00+00:00,SG-JURONG,TRANSFER,38,0,0,0.0,Low
2025-08-15 07:30:00+00:00,SG-JURONG,PAYMENT,58,0,0,0.0,Low
2025-08-15 07:30:00+00:00,SG-JURONG,WITHDRAWAL,38,1,1,0.0,Low
2025-08-15 07:30:00+00:00,SG-WOODLANDS,TRANSFER,27,0,0,0.0,Low
2025-08-15 07:30:00+00:00,SG-WOODLANDS,PAYMENT,66,1,0,1784.88,Low
2025-08-15 07:30:00+00:00,SG-WOODLANDS,WITHDRAWAL,23,1,1,0.0,Low
2025-08-15 07:40:00+00:00,SG-MAIN,TRANSFER,50,2,2,0.0,Low
2025-08-15 07:40:00+00:00,SG-MAIN,PAYMENT,57,0,0,0.0,Low
2025-08-15 07:40:00+00:00,SG-MAIN,WITHDRAWAL,27,0,0,0.0,Low
2025-08-15 07:40:00+00:00,SG-TAMP,TRANSFER,35,1,1,0.0,Low
2025-08-15 07:40:00+00:00,SG-TAMP,PAYMENT,72,1,1,0.0,Low
2025-08-15 07:40:00+00:00,SG-TAMP,WITHDRAWAL,40,1,1,0.0,Low
2025-08-15 07:40:00+00:00,SG-ORCHARD,TRANSFER,47,6,4,1344.03,High
2025-08-15 07:40:00+00:00,SG-ORCHARD,PAYMENT,51,0,0,0.0,Low
2025-08-15 07:40:00+00:00,SG-ORCHARD,WITHDRAWAL,40,0,0,0.0,Low
2025-08-15 07:40:00+00:00,SG-JURONG,TRANSFER,42,0,0,0.0,Low
2025-08-15 07:40:00+00:00,SG-JURONG,PAYMENT,55,0,0,0.0,Low
2025-08-15 07:40:00+00:00,SG-JURONG,WITHDRAWAL,30,0,0,0.0,Low
2025-08-15 07:40:00+00:00,SG-WOODLANDS,TRANSFER,40,3,0,2752.79,Medium
2025-08-15 07:40:00+00:00,SG-WOODLANDS,PAYMENT,59,0,0,0.0,Low
2025-08-15 07:40:00+00:00,SG-WOODLANDS,WITHDRAWAL,29,1,1,0.0,Low
2025-08-15 07:50:00+00:00,SG-MAIN,TRANSFER,48,1,1,0.0,Low
2025-08-15 07:50:00+00:00,SG-MAIN,PAYMENT,62,0,0,0.0,Low
2025-08-15 07:50:00+00:00,SG-MAIN,WITHDRAWAL,31,0,0,0.0,Low
2025-08-15 07:50:00+00:00,SG-TAMP,TRANSFER,29,0,0,0.0,Low
2025-08-15 07:50:00+00:00,SG-TAMP,PAYMENT,55,1,1,0.0,Low
2025-08-15 07:50:00+00:00,SG-TAMP,WITHDRAWAL,37,1,1,0.0,Low
2025-08-15 07:50:00+00:00,SG-ORCHARD,TRANSFER,43,1,1,0.0,Low
2025-08-15 07:50:00+00:00,SG-ORCHARD,PAYMENT,61,0,0,0.0,Low
2025-08-15 07:50:00+00:00,SG-ORCHARD,WITHDRAWAL,37,0,0,0.0,Low
2025-08-15 07:50:00+00:00,SG-JURONG,TRANSFER,41,0,0,0.0,Low
2025-08-15 07:50:00+00:00,SG-JURONG,PAYMENT,49,0,0,0.0,Low
2025-08-15 07:50:00+00:00,SG-JURONG,WITHDRAWAL,28,0,0,0.0,Low
2025-08-15 07:50:00+00:00,SG-WOODLANDS,TRANSFER,27,0,0,0.0,Low
2025-08-15 07:50:00+00:00,SG-WOODLANDS,PAYMENT,53,0,0,0.0,Low
2025-08-15 07:50:00+00:00,SG-WOODLANDS,WITHDRAWAL,42,0,0,0.0,Low
2025-08-15 08:00:00+00:00,SG-MAIN,TRANSFER,48,4,4,0.0,Medium
2025-08-15 08:00:00+00:00,SG-MAIN,PAYMENT,68,0,0,0.0,Low
2025-08-15 08:00:00+00:00,SG-MAIN,WITHDRAWAL,49,4,3,1209.94,Medium
2025-08-15 08:00:00+00:00,SG-TAMP,TRANSFER,60,3,2,1303.39,Medium
2025-08-15 08:00:00+00:00,SG-TAMP,PAYMENT,49,1,1,0.0,Low
2025-08-15 08:00:00+00:00,SG-TAMP,WITHDRAWAL,27,1,1,0.0,Low
2025-08-15 08:00:00+00:00,SG-ORCHARD,TRANSFER,48,2,1,1108.09,Low
2025-08-15 08:00:00+00:00,SG-ORCHARD,PAYMENT,60,1,1,0.0,Low
2025-08-15 08:00:00+00:00,SG-ORCHARD,WITHDRAWAL,38,1,1,0.0,Low
2025-08-15 08:00:00+00:00,SG-JURONG,TRANSFER,36,0,0,0.0,Low
2025-08-15 08:00:00+00:00,SG-JURONG,PAYMENT,49,0,0,0.0,Low
2025-08-15 08:00:00+00:00,SG-JURONG,WITHDRAWAL,29,0,0,0.0,Low
2025-08-15 08:00:00+00:00,SG-WOODLANDS,TRANSFER,46,2,2,0.0,Low
2025-08-15 08:00:00+00:00,SG-WOODLANDS,PAYMENT,65,0,0,0.0,Low
2025-08-15 08:00:00+00:00,SG-WOODLANDS,WITHDRAWAL,24,0,0,0.0,Low
2025-08-15 08:10:00+00:00,SG-MAIN,TRANSFER,58,4,4,0.0,Medium
2025-08-15 08:10:00+00:00,SG-MAIN,PAYMENT,68,1,1,0.0,Low
2025-08-15 08:10:00+00:00,SG-MAIN,WITHDRAWAL,34,0,0,0.0,Low
2025-08-15 08:10:00+00:00,SG-TAMP,TRANSFER,42,0,0,0.0,Low
2025-08-15 08:10:00+00:00,SG-TAMP,PAYMENT,74,1,1,0.0,Low
2025-08-15 08:10:00+00:00,SG-TAMP,WITHDRAWAL,39,1,1,0.0,Low
2025-08-15 08:10:00+00:00,SG-ORCHARD,TRANSFER,41,1,1,0.0,Low
2025-08-15 08:10:00+00:00,SG-ORCHARD,PAYMENT,58,1,1,0.0,Low
2025-08-15 08:10:00+00:00,SG-ORCHARD,WITHDRAWAL,40,2,2,0.0,Low
2025-08-15 08:10:00+00:00,SG-JURONG,TRANSFER,41,1,1,0.0,Low
2025-08-15 08:10:00+00:00,SG-JURONG,PAYMENT,45,0,0,0.0,Low
2025-08-15 08:10:00+00:00,SG-JURONG,WITHDRAWAL,28,0,0,0.0,Low
2025-08-15 08:10:00+00:00,SG-WOODLANDS,TRANSFER,43,0,0,0.0,Low
2025-08-15 08:10:00+00:00,SG-WOODLANDS,PAYMENT,41,0,0,0.0,Low
2025-08-15 08:10:00+00:00,SG-WOODLANDS,WITHDRAWAL,39,1,1,0.0,Low
2025-08-15 08:20:00+00:00,SG-MAIN,TRANSFER,36,0,0,0.0,Low
2025-08-15 08:20:00+00:00,SG-MAIN,PAYMENT,64,0,0,0.0,Low
2025-08-15 08:20:00+00:00,SG-MAIN,WITHDRAWAL,40,0,0,0.0,Low
2025-08-15 08:20:00+00:00,SG-TAMP,TRANSFER,38,1,1,0.0,Low
2025-08-15 08:20:00+00:00,SG-TAMP,PAYMENT,68,0,0,0.0,Low
2025-08-15 08:20:00+00:00,SG-TAMP,WITHDRAWAL,39,0,0,0.0,Low
2025-08-15 08:20:00+00:00,SG-ORCHARD,TRANSFER,39,1,0,1404.74,Low
2025-08-15 08:20:00+00:00,SG-ORCHARD,PAYMENT,64,3,2,1199.44,Medium
2025-08-15 08:20:00+00:00,SG-ORCHARD,WITHDRAWAL,49,2,2,0.0,Low
2025-08-15 08:20:00+00:00,SG-JURONG,TRANSFER,44,1,1,0.0,Low
2025-08-15 08:20:00+00:00,SG-JURONG,PAYMENT,60,0,0,0.0,Low
2025-08-15 08:20:00+00:00,SG-JURONG,WITHDRAWAL,29,0,0,0.0,Low
2025-08-15 08:20:00+00:00,SG-WOODLANDS,TRANSFER,34,0,0,0.0,Low
2025-08-15 08:20:00+00:00,SG-WOODLANDS,PAYMENT,53,0,0,0.0,Low
2025-08-15 08:20:00+00:00,SG-WOODLANDS,WITHDRAWAL,36,0,0,0.0,Low
2025-08-15 08:30:00+00:00,SG-MAIN,TRANSFER,59,2,1,569.06,Low
2025-08-15 08:30:00+00:00,SG-MAIN,PAYMENT,60,1,0,1398.4,Low
2025-08-15 08:30:00+00:00,SG-MAIN,WITHDRAWAL,36,0,0,0.0,Low
2025-08-15 08:30:00+00:00,SG-TAMP,TRANSFER,44,2,1,1548.44,Low
2025-08-15 08:30:00+00:00,SG-TAMP,PAYMENT,83,0,0,0.0,Low
2025-08-15 08:30:00+00:00,SG-TAMP,WITHDRAWAL,26,0,0,0.0,Low
2025-08-15 08:30:00+00:00,SG-ORCHARD,TRANSFER,53,2,2,0.0,Low
2025-08-15 08:30:00+00:00,SG-ORCHARD,PAYMENT,70,2,2,0.0,Low
2025-08-15 08:30:00+00:00,SG-ORCHARD,WITHDRAWAL,34,1,1,0.0,Low
2025-08-15 08:30:00+00:00,SG-JURONG,TRANSFER,44,1,1,0.0,Low
2025-08-15 08:30:00+00:00,SG-JURONG,PAYMENT,53,0,0,0.0,Low
2025-08-15 08:30:00+00:00,SG-JURONG,WITHDRAWAL,31,0,0,0.0,Low
2025-08-15 08:30:00+00:00,SG-WOODLANDS,TRANSFER,33,0,0,0.0,Low
2025-08-15 08:30:00+00:00,SG-WOODLANDS,PAYMENT,54,0,0,0.0,Low
2025-08-15 08:30:00+00:00,SG-WOODLANDS,WITHDRAWAL,30,0,0,0.0,Low
2025-08-15 08:40:00+00:00,SG-MAIN,TRANSFER,56,2,1,1562.17,Low
2025-08-15 08:40:00+00:00,SG-MAIN,PAYMENT,60,1,1,0.0,Low
2025-08-15 08:40:00+00:00,SG-MAIN,WITHDRAWAL,31,0,0,0.0,Low
2025-08-15 08:40:00+00:00,SG-TAMP,TRANSFER,32,2,2,0.0,Low
2025-08-15 08:40:00+00:00,SG-TAMP,PAYMENT,53,0,0,0.0,Low
2025-08-15 08:40:00+00:00,SG-TAMP,WITHDRAWAL,40,0,0,0.0,Low
2025-08-15 08:40:00+00:00,SG-ORCHARD,TRANSFER,35,4,3,1314.08,Medium
2025-08-15 08:40:00+00:00,SG-ORCHARD,PAYMENT,64,1,0,552.32,Low
2025-08-15 08:40:00+00:00,SG-ORCHARD,WITHDRAWAL,39,0,0,0.0,Low
2025-08-15 08:40:00+00:00,SG-JURONG,TRANSFER,31,2,2,0.0,Low
2025-08-15 08:40:00+00:00,SG-JURONG,PAYMENT,54,0,0,0.0,Low
2025-08-15 08:40:00+00:00,SG-JURONG,WITHDRAWAL,35,1,1,0.0,Low
2025-08-15 08:40:00+00:00,SG-WOODLANDS,TRANSFER,41,0,0,0.0,Low
2025-08-15 08:40:00+00:00,SG-WOODLANDS,PAYMENT,70,2,1,1210.98,Low
2025-08-15 08:40:00+00:00,SG-WOODLANDS,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 08:50:00+00:00,SG-MAIN,TRANSFER,35,0,0,0.0,Low
2025-08-15 08:50:00+00:00,SG-MAIN,PAYMENT,66,1,1,0.0,Low
2025-08-15 08:50:00+00:00,SG-MAIN,WITHDRAWAL,33,0,0,0.0,Low
2025-08-15 08:50:00+00:00,SG-TAMP,TRANSFER,41,2,1,1288.53,Low
2025-08-15 08:50:00+00:00,SG-TAMP,PAYMENT,53,1,1,0.0,Low
2025-08-15 08:50:00+00:00,SG-TAMP,WITHDRAWAL,40,0,0,0.0,Low
2025-08-15 08:50:00+00:00,SG-ORCHARD,TRANSFER,38,0,0,0.0,Low
2025-08-15 08:50:00+00:00,SG-ORCHARD,PAYMENT,59,2,2,0.0,Low
2025-08-15 08:50:00+00:00,SG-ORCHARD,WITHDRAWAL,37,2,1,1664.19,Low
2025-08-15 08:50:00+00:00,SG-JURONG,TRANSFER,39,1,1,0.0,Low
2025-08-15 08:50:00+00:00,SG-JURONG,PAYMENT,59,0,0,0.0,Low
2025-08-15 08:50:00+00:00,SG-JURONG,WITHDRAWAL,31,0,0,0.0,Low
2025-08-15 08:50:00+00:00,SG-WOODLANDS,TRANSFER,47,0,0,0.0,Low
2025-08-15 08:50:00+00:00,SG-WOODLANDS,PAYMENT,58,0,0,0.0,Low
2025-08-15 08:50:00+00:00,SG-WOODLANDS,WITHDRAWAL,37,0,0,0.0,Low
2025-08-15 09:00:00+00:00,SG-MAIN,TRANSFER,47,0,0,0.0,Low
2025-08-15 09:00:00+00:00,SG-MAIN,PAYMENT,73,1,1,0.0,Low
2025-08-15 09:00:00+00:00,SG-MAIN,WITHDRAWAL,48,1,1,0.0,Low
2025-08-15 09:00:00+00:00,SG-TAMP,TRANSFER,35,0,0,0.0,Low
2025-08-15 09:00:00+00:00,SG-TAMP,PAYMENT,59,0,0,0.0,Low
2025-08-15 09:00:00+00:00,SG-TAMP,WITHDRAWAL,40,0,0,0.0,Low
2025-08-15 09:00:00+00:00,SG-ORCHARD,TRANSFER,38,1,0,1092.76,Low
2025-08-15 09:00:00+00:00,SG-ORCHARD,PAYMENT,69,3,2,954.93,Medium
2025-08-15 09:00:00+00:00,SG-ORCHARD,WITHDRAWAL,40,2,2,0.0,Low
2025-08-15 09:00:00+00:00,SG-JURONG,TRANSFER,48,0,0,0.0,Low
2025-08-15 09:00:00+00:00,SG-JURONG,PAYMENT,76,1,1,0.0,Low
2025-08-15 09:00:00+00:00,SG-JURONG,WITHDRAWAL,24,0,0,0.0,Low
2025-08-15 09:00:00+00:00,SG-WOODLANDS,TRANSFER,30,0,0,0.0,Low
2025-08-15 09:00:00+00:00,SG-WOODLANDS,PAYMENT,56,1,1,0.0,Low
2025-08-15 09:00:00+00:00,SG-WOODLANDS,WITHDRAWAL,41,1,1,0.0,Low
2025-08-15 09:10:00+00:00,SG-MAIN,TRANSFER,46,0,0,0.0,Low
2025-08-15 09:10:00+00:00,SG-MAIN,PAYMENT,68,1,0,611.13,Low
2025-08-15 09:10:00+00:00,SG-MAIN,WITHDRAWAL,42,1,1,0.0,Low
2025-08-15 09:10:00+00:00,SG-TAMP,TRANSFER,36,1,0,1110.57,Low
2025-08-15 09:10:00+00:00,SG-TAMP,PAYMENT,72,0,0,0.0,Low
2025-08-15 09:10:00+00:00,SG-TAMP,WITHDRAWAL,29,0,0,0.0,Low
2025-08-15 09:10:00+00:00,SG-ORCHARD,TRANSFER,50,2,2,0.0,Low
2025-08-15 09:10:00+00:00,SG-ORCHARD,PAYMENT,75,0,0,0.0,Low
2025-08-15 09:10:00+00:00,SG-ORCHARD,WITHDRAWAL,38,1,1,0.0,Low
2025-08-15 09:10:00+00:00,SG-JURONG,TRANSFER,40,1,1,0.0,Low
2025-08-15 09:10:00+00:00,SG-JURONG,PAYMENT,61,0,0,0.0,Low
2025-08-15 09:10:00+00:00,SG-JURONG,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 09:10:00+00:00,SG-WOODLANDS,TRANSFER,40,2,2,0.0,Low
2025-08-15 09:10:00+00:00,SG-WOODLANDS,PAYMENT,77,2,0,1515.98,Low
2025-08-15 09:10:00+00:00,SG-WOODLANDS,WITHDRAWAL,37,2,2,0.0,Low
2025-08-15 09:20:00+00:00,SG-MAIN,TRANSFER,46,2,0,1531.57,Low
2025-08-15 09:20:00+00:00,SG-MAIN,PAYMENT,88,0,0,0.0,Low
2025-08-15 09:20:00+00:00,SG-MAIN,WITHDRAWAL,46,0,0,0.0,Low
2025-08-15 09:20:00+00:00,SG-TAMP,TRANSFER,55,3,1,2471.72,Medium
2025-08-15 09:20:00+00:00,SG-TAMP,PAYMENT,60,0,0,0.0,Low
2025-08-15 09:20:00+00:00,SG-TAMP,WITHDRAWAL,42,0,0,0.0,Low
2025-08-15 09:20:00+00:00,SG-ORCHARD,TRANSFER,35,0,0,0.0,Low
2025-08-15 09:20:00+00:00,SG-ORCHARD,PAYMENT,74,0,0,0.0,Low
2025-08-15 09:20:00+00:00,SG-ORCHARD,WITHDRAWAL,49,0,0,0.0,Low
2025-08-15 09:20:00+00:00,SG-JURONG,TRANSFER,48,0,0,0.0,Low
2025-08-15 09:20:00+00:00,SG-JURONG,PAYMENT,63,1,0,1500.31,Low
2025-08-15 09:20:00+00:00,SG-JURONG,WITHDRAWAL,38,2,2,0.0,Low
2025-08-15 09:20:00+00:00,SG-WOODLANDS,TRANSFER,31,0,0,0.0,Low
2025-08-15 09:20:00+00:00,SG-WOODLANDS,PAYMENT,55,0,0,0.0,Low
2025-08-15 09:20:00+00:00,SG-WOODLANDS,WITHDRAWAL,30,0,0,0.0,Low
2025-08-15 09:30:00+00:00,SG-MAIN,TRANSFER,49,1,1,0.0,Low
2025-08-15 09:30:00+00:00,SG-MAIN,PAYMENT,81,2,1,1059.53,Low
2025-08-15 09:30:00+00:00,SG-MAIN,WITHDRAWAL,42,0,0,0.0,Low
2025-08-15 09:30:00+00:00,SG-TAMP,TRANSFER,43,2,1,626.11,Low
2025-08-15 09:30:00+00:00,SG-TAMP,PAYMENT,66,0,0,0.0,Low
2025-08-15 09:30:00+00:00,SG-TAMP,WITHDRAWAL,37,0,0,0.0,Low
2025-08-15 09:30:00+00:00,SG-ORCHARD,TRANSFER,65,2,1,1528.38,Low
2025-08-15 09:30:00+00:00,SG-ORCHARD,PAYMENT,74,1,1,0.0,Low
2025-08-15 09:30:00+00:00,SG-ORCHARD,WITHDRAWAL,47,1,1,0.0,Low
2025-08-15 09:30:00+00:00,SG-JURONG,TRANSFER,47,2,1,1393.94,Low
2025-08-15 09:30:00+00:00,SG-JURONG,PAYMENT,61,0,0,0.0,Low
2025-08-15 09:30:00+00:00,SG-JURONG,WITHDRAWAL,38,1,1,0.0,Low
2025-08-15 09:30:00+00:00,SG-WOODLANDS,TRANSFER,44,2,1,587.16,Low
2025-08-15 09:30:00+00:00,SG-WOODLANDS,PAYMENT,74,1,1,0.0,Low
2025-08-15 09:30:00+00:00,SG-WOODLANDS,WITHDRAWAL,36,0,0,0.0,Low
2025-08-15 09:40:00+00:00,SG-MAIN,TRANSFER,62,1,1,0.0,Low
2025-08-15 09:40:00+00:00,SG-MAIN,PAYMENT,73,0,0,0.0,Low
2025-08-15 09:40:00+00:00,SG-MAIN,WITHDRAWAL,51,0,0,0.0,Low
2025-08-15 09:40:00+00:00,SG-TAMP,TRANSFER,40,2,2,0.0,Low
2025-08-15 09:40:00+00:00,SG-TAMP,PAYMENT,70,0,0,0.0,Low
2025-08-15 09:40:00+00:00,SG-TAMP,WITHDRAWAL,49,2,2,0.0,Low
2025-08-15 09:40:00+00:00,SG-ORCHARD,TRANSFER,48,1,0,312.27,Low
2025-08-15 09:40:00+00:00,SG-ORCHARD,PAYMENT,75,1,1,0.0,Low
2025-08-15 09:40:00+00:00,SG-ORCHARD,WITHDRAWAL,49,2,1,984.06,Low
2025-08-15 09:40:00+00:00,SG-JURONG,TRANSFER,50,2,2,0.0,Low
2025-08-15 09:40:00+00:00,SG-JURONG,PAYMENT,75,1,1,0.0,Low
2025-08-15 09:40:00+00:00,SG-JURONG,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 09:40:00+00:00,SG-WOODLANDS,TRANSFER,42,1,0,551.22,Low
2025-08-15 09:40:00+00:00,SG-WOODLANDS,PAYMENT,67,1,0,794.85,Low
2025-08-15 09:40:00+00:00,SG-WOODLANDS,WITHDRAWAL,42,0,0,0.0,Low
2025-08-15 09:50:00+00:00,SG-MAIN,TRANSFER,60,3,3,0.0,Medium
